BlockCode,TechCode,TechCategory,max_ad_down,max_ad_up
060014030002012,12,Copper (DSL/VDSL),100.0,20.0
060014030002013,11,Copper (DSL/VDSL),18.0,1.5
060014030002013,12,Copper (DSL/VDSL),100.0,20.0
060014030002013,50,Fiber to the Premises,1000.0,1000.0
060014030002014,10,Copper (DSL/VDSL),6.0,0.512
060014030002014,11,Copper (DSL/VDSL),18.0,1.5
060014030002014,12,Copper (DSL/VDSL),100.0,20.0
060014030002020,11,Copper (DSL/VDSL),18.0,1.5
060014030002020,12,Copper (DSL/VDSL),50.0,10.0
060014030003000,11,Copper (DSL/VDSL),18.0,1.5
060014030003000,50,Fiber to the Premises,1000.0,1000.0
060014030003001,10,Copper (DSL/VDSL),6.0,0.512
060014030003001,11,Copper (DSL/VDSL),18.0,1.5
060014030003002,10,Copper (DSL/VDSL),6.0,0.512
060014030003002,11,Copper (DSL/VDSL),18.0,1.5
060014030003003,10,Copper (DSL/VDSL),3.0,0.384
060014030003003,11,Copper (DSL/VDSL),18.0,1.5
060014030003003,50,Fiber to the Premises,1000.0,1000.0
060014030003004,11,Copper (DSL/VDSL),18.0,1.5
060014030003005,10,Copper (DSL/VDSL),6.0,0.512
060014030003005,11,Copper (DSL/VDSL),18.0,1.5
060014030003005,12,Copper (DSL/VDSL),100.0,20.0
060014030003006,10,Copper (DSL/VDSL),6.0,0.512
060014030003006,11,Copper (DSL/VDSL),18.0,1.5
060014030003007,10,Copper (DSL/VDSL),6.0,0.512
060014030003007,11,Copper (DSL/VDSL),18.0,1.5
060014030003007,12,Copper (DSL/VDSL),100.0,20.0
060014031001001,10,Copper (DSL/VDSL),6.0,0.512
060014031001001,11,Copper (DSL/VDSL),18.0,1.5
060014031001002,11,Copper (DSL/VDSL),18.0,1.5
060014031001002,12,Copper (DSL/VDSL),100.0,20.0
060014031001002,50,Fiber to the Premises,1000.0,1000.0
060014031001003,11,Copper (DSL/VDSL),18.0,1.5
060014031001004,10,Copper (DSL/VDSL),3.0,0.384
060014031001004,11,Copper (DSL/VDSL),18.0,1.5
060014031001004,50,Fiber to the Premises,1000.0,1000.0
060014031001005,50,Fiber to the Premises,1000.0,1000.0
060014031001006,10,Copper (DSL/VDSL),6.0,0.512
060014031001006,11,Copper (DSL/VDSL),18.0,1.5
060014031001006,12,Copper (DSL/VDSL),100.0,20.0
060014031001007,10,Copper (DSL/VDSL),6.0,0.512
060014031001007,11,Copper (DSL/VDSL),12.0,1.5
060014031001008,10,Copper (DSL/VDSL),6.0,0.512
060014031001008,11,Copper (DSL/VDSL),18.0,1.5
060014031001008,50,Fiber to the Premises,1000.0,1000.0
060014031001009,10,Copper (DSL/VDSL),6.0,0.512
060014031001009,11,Copper (DSL/VDSL),18.0,1.5
060014031001009,50,Fiber to the Premises,1000.0,1000.0
060014031001010,11,Copper (DSL/VDSL),18.0,1.5
060014031001011,11,Copper (DSL/VDSL),18.0,1.5
060014031001011,12,Copper (DSL/VDSL),100.0,20.0
060014031001011,50,Fiber to the Premises,1000.0,1000.0
060014031001012,10,Copper (DSL/VDSL),6.0,0.512
060014031001012,11,Copper (DSL/VDSL),18.0,1.5
060014031001012,12,Copper (DSL/VDSL),50.0,10.0
060014031001012,50,Fiber to the Premises,1000.0,1000.0
060014031001013,11,Copper (DSL/VDSL),18.0,1.5
060014031001013,12,Copper (DSL/VDSL),100.0,20.0
060014031001013,50,Fiber to the Premises,1000.0,1000.0
060014031001014,10,Copper (DSL/VDSL),6.0,0.512
060014031001014,11,Copper (DSL/VDSL),18.0,1.5
060014031001015,10,Copper (DSL/VDSL),6.0,0.512
060014031001015,11,Copper (DSL/VDSL),18.0,1.5
060014031001015,12,Copper (DSL/VDSL),100.0,20.0
060014031002000,11,Copper (DSL/VDSL),18.0,1.5
060014031002000,12,Copper (DSL/VDSL),100.0,20.0
060014031002000,50,Fiber to the Premises,1000.0,1000.0
060014031002001,11,Copper (DSL/VDSL),18.0,1.5
060014031002001,12,Copper (DSL/VDSL),100.0,20.0
060014031002002,10,Copper (DSL/VDSL),3.0,0.384
060014031002002,11,Copper (DSL/VDSL),18.0,1.5
060014031002002,12,Copper (DSL/VDSL),100.0,20.0
060014031002002,50,Fiber to the Premises,1000.0,1000.0
060014031002003,11,Copper (DSL/VDSL),18.0,1.5
060014031002003,12,Copper (DSL/VDSL),75.0,20.0
060014031002003,50,Fiber to the Premises,1000.0,1000.0
060014031002004,11,Copper (DSL/VDSL),18.0,1.5
060014031002004,50,Fiber to the Premises,1000.0,1000.0
060014031002005,11,Copper (DSL/VDSL),12.0,1.5
060014031002005,50,Fiber to the Premises,1000.0,1000.0
060014031002006,10,Copper (DSL/VDSL),6.0,0.512
060014031002006,11,Copper (DSL/VDSL),12.0,1.5
060014031002007,10,Copper (DSL/VDSL),3.0,0.384
060014031002007,11,Copper (DSL/VDSL),18.0,1.5
060014031002008,11,Copper (DSL/VDSL),18.0,1.5
060014031002008,12,Copper (DSL/VDSL),100.0,20.0
060014031002009,11,Copper (DSL/VDSL),18.0,1.5
060014031002009,12,Copper (DSL/VDSL),75.0,20.0
060014031002009,50,Fiber to the Premises,1000.0,1000.0
060014031002010,10,Copper (DSL/VDSL),6.0,0.512
060014031002010,11,Copper (DSL/VDSL),18.0,1.5
060014031002011,11,Copper (DSL/VDSL),18.0,1.5
060014031002011,12,Copper (DSL/VDSL),50.0,10.0
060014031002012,10,Copper (DSL/VDSL),3.0,0.384
060014031002012,11,Copper (DSL/VDSL),12.0,1.5
060014031002013,11,Copper (DSL/VDSL),12.0,1.5
060014033011000,11,Copper (DSL/VDSL),18.0,1.5
060014033011000,12,Copper (DSL/VDSL),100.0,20.0
060014033011001,10,Copper (DSL/VDSL),6.0,0.512
060014033011001,11,Copper (DSL/VDSL),18.0,1.5
060014033011001,12,Copper (DSL/VDSL),100.0,20.0
060014033011002,10,Copper (DSL/VDSL),6.0,0.512
060014033011002,11,Copper (DSL/VDSL),18.0,1.5
060014033011003,11,Copper (DSL/VDSL),18.0,1.5
060014033011003,12,Copper (DSL/VDSL),100.0,20.0
060014033011004,11,Copper (DSL/VDSL),18.0,1.5
060014033011004,12,Copper (DSL/VDSL),100.0,20.0
060014033011005,10,Copper (DSL/VDSL),0.768,0.256
060014033011005,11,Copper (DSL/VDSL),18.0,1.5
060014033011005,12,Copper (DSL/VDSL),100.0,20.0
060014033011006,10,Copper (DSL/VDSL),3.0,0.384
060014033011006,11,Copper (DSL/VDSL),18.0,1.5
060014033011006,12,Copper (DSL/VDSL),100.0,20.0
060014033011007,10,Copper (DSL/VDSL),6.0,0.512
060014033011007,11,Copper (DSL/VDSL),18.0,1.5
060014033011007,12,Copper (DSL/VDSL),100.0,20.0
060014033011008,10,Copper (DSL/VDSL),3.0,0.384
060014033011008,11,Copper (DSL/VDSL),18.0,1.5
060014033011008,12,Copper (DSL/VDSL),100.0,20.0
060014033012000,10,Copper (DSL/VDSL),3.0,0.384
060014033012000,11,Copper (DSL/VDSL),18.0,1.5
060014033012000,12,Copper (DSL/VDSL),75.0,20.0
060014033012001,11,Copper (DSL/VDSL),18.0,1.5
060014033012001,12,Copper (DSL/VDSL),75.0,20.0
060014033012002,11,Copper (DSL/VDSL),18.0,1.5
060014033012002,12,Copper (DSL/VDSL),100.0,20.0
060014033012003,10,Copper (DSL/VDSL),3.0,0.384
060014033012003,11,Copper (DSL/VDSL),18.0,1.5
060014033012003,12,Copper (DSL/VDSL),100.0,20.0
060014033012004,11,Copper (DSL/VDSL),18.0,1.5
060014033012004,12,Copper (DSL/VDSL),100.0,20.0
060014033012005,11,Copper (DSL/VDSL),18.0,1.5
060014033012005,12,Copper (DSL/VDSL),100.0,20.0
060014033012006,11,Copper (DSL/VDSL),18.0,1.5
060014033012006,12,Copper (DSL/VDSL),100.0,20.0
060014033012007,10,Copper (DSL/VDSL),6.0,0.512
060014033012007,11,Copper (DSL/VDSL),18.0,1.5
060014033012007,12,Copper (DSL/VDSL),100.0,20.0
060014033012008,11,Copper (DSL/VDSL),18.0,1.5
060014033012008,12,Copper (DSL/VDSL),100.0,20.0
060014033021000,11,Copper (DSL/VDSL),18.0,1.5
060014033021000,12,Copper (DSL/VDSL),50.0,10.0
060014033021003,10,Copper (DSL/VDSL),3.0,0.384
060014033021003,11,Copper (DSL/VDSL),18.0,1.5
060014033021003,12,Copper (DSL/VDSL),75.0,20.0
060014033021004,11,Copper (DSL/VDSL),18.0,1.5
060014033021004,12,Copper (DSL/VDSL),50.0,10.0
060014033021004,50,Fiber to the Premises,1000.0,1000.0
060014033021005,11,Copper (DSL/VDSL),18.0,1.5
060014033021005,12,Copper (DSL/VDSL),50.0,10.0
060014033021006,10,Copper (DSL/VDSL),6.0,0.512
060014033021006,11,Copper (DSL/VDSL),18.0,1.5
060014033021006,12,Copper (DSL/VDSL),50.0,10.0
060014033021007,11,Copper (DSL/VDSL),18.0,1.5
060014033021007,12,Copper (DSL/VDSL),100.0,20.0
060014033021007,50,Fiber to the Premises,1000.0,1000.0
060014033022001,11,Copper (DSL/VDSL),18.0,1.5
060014033022001,12,Copper (DSL/VDSL),75.0,20.0
060014033022002,11,Copper (DSL/VDSL),18.0,1.5
060014033022002,12,Copper (DSL/VDSL),100.0,20.0
060014033022003,11,Copper (DSL/VDSL),18.0,1.5
060014033022003,12,Copper (DSL/VDSL),100.0,20.0
060014033022004,11,Copper (DSL/VDSL),18.0,1.5
060014033022004,12,Copper (DSL/VDSL),100.0,20.0
060014033022005,10,Copper (DSL/VDSL),0.768,0.256
060014033022005,11,Copper (DSL/VDSL),0.768,0.384
060014033022006,10,Copper (DSL/VDSL),6.0,0.512
060014033022006,11,Copper (DSL/VDSL),18.0,1.5
060014033022006,12,Copper (DSL/VDSL),100.0,20.0
060014033022007,11,Copper (DSL/VDSL),18.0,1.5
060014033022007,12,Copper (DSL/VDSL),100.0,20.0
060014033022010,11,Copper (DSL/VDSL),18.0,1.5
060014033022010,12,Copper (DSL/VDSL),100.0,20.0
060014033022011,11,Copper (DSL/VDSL),18.0,1.5
060014033022011,12,Copper (DSL/VDSL),75.0,20.0
060014033022012,11,Copper (DSL/VDSL),18.0,1.5
060014033022012,12,Copper (DSL/VDSL),50.0,10.0
060014033022013,11,Copper (DSL/VDSL),3.0,1.0
060014033022014,10,Copper (DSL/VDSL),3.0,0.384
060014033022014,11,Copper (DSL/VDSL),12.0,1.5
060014033022015,11,Copper (DSL/VDSL),3.0,1.0
060014033023000,10,Copper (DSL/VDSL),3.0,0.384
060014033023000,11,Copper (DSL/VDSL),18.0,1.5
060014033023000,12,Copper (DSL/VDSL),100.0,20.0
060014033023001,11,Copper (DSL/VDSL),18.0,1.5
060014033023001,12,Copper (DSL/VDSL),75.0,20.0
060014033023002,10,Copper (DSL/VDSL),3.0,0.384
060014033023002,11,Copper (DSL/VDSL),18.0,1.5
060014033023002,12,Copper (DSL/VDSL),100.0,20.0
060014033023003,11,Copper (DSL/VDSL),10.0,1.0
060014033023004,11,Copper (DSL/VDSL),18.0,1.5
060014033023004,12,Copper (DSL/VDSL),100.0,20.0
060014034011001,10,Copper (DSL/VDSL),1.5,0.256
060014034011001,11,Copper (DSL/VDSL),18.0,1.5
060014034011001,12,Copper (DSL/VDSL),50.0,10.0
060014034011002,11,Copper (DSL/VDSL),6.0,1.0
060014034011004,11,Copper (DSL/VDSL),18.0,1.5
060014034011004,12,Copper (DSL/VDSL),100.0,20.0
060014034011010,10,Copper (DSL/VDSL),6.0,0.512
060014034011010,11,Copper (DSL/VDSL),18.0,1.5
060014034011010,12,Copper (DSL/VDSL),100.0,20.0
060014034011011,11,Copper (DSL/VDSL),18.0,1.5
060014034011011,12,Copper (DSL/VDSL),100.0,20.0
060014034011012,10,Copper (DSL/VDSL),3.0,0.384
060014034011012,11,Copper (DSL/VDSL),18.0,1.5
060014034011012,12,Copper (DSL/VDSL),100.0,20.0
060014034011013,11,Copper (DSL/VDSL),18.0,1.5
060014034011013,12,Copper (DSL/VDSL),100.0,20.0
060014034011016,11,Copper (DSL/VDSL),18.0,1.5
060014034011016,12,Copper (DSL/VDSL),75.0,20.0
060014034011017,11,Copper (DSL/VDSL),18.0,1.5
060014034012000,11,Copper (DSL/VDSL),18.0,1.5
060014034012000,12,Copper (DSL/VDSL),100.0,20.0
060014034012001,11,Copper (DSL/VDSL),18.0,1.5
060014034012001,12,Copper (DSL/VDSL),100.0,20.0
060014034012001,50,Fiber to the Premises,1000.0,1000.0
060014034013000,10,Copper (DSL/VDSL),6.0,0.512
060014034013000,11,Copper (DSL/VDSL),18.0,1.5
060014034013000,12,Copper (DSL/VDSL),100.0,20.0
060014034021000,10,Copper (DSL/VDSL),1.5,0.256
060014034021000,11,Copper (DSL/VDSL),18.0,1.5
060014034021001,11,Copper (DSL/VDSL),18.0,1.5
060014034021001,50,Fiber to the Premises,1000.0,1000.0
060014034021002,11,Copper (DSL/VDSL),18.0,1.5
060014034021002,50,Fiber to the Premises,1000.0,1000.0
060014034021003,11,Copper (DSL/VDSL),18.0,1.5
060014034021003,12,Copper (DSL/VDSL),75.0,20.0
060014034021004,10,Copper (DSL/VDSL),6.0,0.512
060014034021004,11,Copper (DSL/VDSL),18.0,1.5
060014034021004,12,Copper (DSL/VDSL),100.0,20.0
060014034021005,10,Copper (DSL/VDSL),6.0,0.512
060014034021005,11,Copper (DSL/VDSL),18.0,1.5
060014034022000,10,Copper (DSL/VDSL),6.0,0.512
060014034022000,11,Copper (DSL/VDSL),18.0,1.5
060014034022000,12,Copper (DSL/VDSL),100.0,20.0
060014034022000,50,Fiber to the Premises,1000.0,1000.0
060014035011000,11,Copper (DSL/VDSL),18.0,1.5
060014035011000,12,Copper (DSL/VDSL),100.0,20.0
060014035011001,10,Copper (DSL/VDSL),3.0,0.384
060014035011001,11,Copper (DSL/VDSL),18.0,1.5
060014035011001,12,Copper (DSL/VDSL),100.0,20.0
060014035012002,11,Copper (DSL/VDSL),18.0,1.5
060014035012002,12,Copper (DSL/VDSL),50.0,10.0
060014035012003,11,Copper (DSL/VDSL),18.0,1.5
060014035012003,12,Copper (DSL/VDSL),100.0,20.0
060014035012004,11,Copper (DSL/VDSL),18.0,1.5
060014035012004,12,Copper (DSL/VDSL),75.0,20.0
060014035012005,11,Copper (DSL/VDSL),18.0,1.5
060014035012005,12,Copper (DSL/VDSL),100.0,20.0
060014035012006,10,Copper (DSL/VDSL),3.0,0.384
060014035012006,11,Copper (DSL/VDSL),18.0,1.5
060014035012006,12,Copper (DSL/VDSL),50.0,10.0
060014035012010,10,Copper (DSL/VDSL),3.0,0.384
060014035012010,11,Copper (DSL/VDSL),18.0,1.5
060014035012010,12,Copper (DSL/VDSL),100.0,20.0
060014035012011,11,Copper (DSL/VDSL),18.0,1.5
060014035012011,12,Copper (DSL/VDSL),100.0,20.0
060014035012012,11,Copper (DSL/VDSL),18.0,1.5
060014035012012,12,Copper (DSL/VDSL),100.0,20.0
060014035012013,11,Copper (DSL/VDSL),18.0,1.5
060014035012013,12,Copper (DSL/VDSL),100.0,20.0
060014035012016,11,Copper (DSL/VDSL),18.0,1.5
060014035012016,12,Copper (DSL/VDSL),100.0,20.0
060014035012017,11,Copper (DSL/VDSL),18.0,1.5
060014035012017,12,Copper (DSL/VDSL),100.0,20.0
060014035012018,11,Copper (DSL/VDSL),18.0,1.5
060014035012018,12,Copper (DSL/VDSL),100.0,20.0
060014035012021,10,Copper (DSL/VDSL),3.0,0.384
060014035012021,11,Copper (DSL/VDSL),18.0,1.5
060014035012021,12,Copper (DSL/VDSL),100.0,20.0
060014035013002,10,Copper (DSL/VDSL),3.0,0.384
060014035013002,11,Copper (DSL/VDSL),18.0,1.5
060014035013002,12,Copper (DSL/VDSL),75.0,20.0
060014035013005,11,Copper (DSL/VDSL),18.0,1.5
060014035013005,12,Copper (DSL/VDSL),100.0,20.0
060014035013006,11,Copper (DSL/VDSL),18.0,1.5
060014035013006,12,Copper (DSL/VDSL),100.0,20.0
060014035013007,11,Copper (DSL/VDSL),18.0,1.5
060014035013007,12,Copper (DSL/VDSL),100.0,20.0
060014035013009,10,Copper (DSL/VDSL),3.0,0.384
060014035013009,11,Copper (DSL/VDSL),18.0,1.5
060014035013009,12,Copper (DSL/VDSL),100.0,20.0
060014035013012,11,Copper (DSL/VDSL),18.0,1.5
060014035013012,12,Copper (DSL/VDSL),100.0,20.0
060014035013013,11,Copper (DSL/VDSL),18.0,1.5
060014035013013,12,Copper (DSL/VDSL),100.0,20.0
060014035014002,11,Copper (DSL/VDSL),18.0,1.5
060014035014002,12,Copper (DSL/VDSL),100.0,20.0
060014035014005,11,Copper (DSL/VDSL),18.0,1.5
060014035014005,12,Copper (DSL/VDSL),50.0,10.0
060014035014005,50,Fiber to the Premises,1000.0,1000.0
060014035014006,10,Copper (DSL/VDSL),3.0,0.384
060014035014006,11,Copper (DSL/VDSL),18.0,1.5
060014035014006,12,Copper (DSL/VDSL),100.0,20.0
060014035014006,50,Fiber to the Premises,1000.0,1000.0
060014035014008,10,Copper (DSL/VDSL),6.0,0.512
060014035014008,11,Copper (DSL/VDSL),18.0,1.5
060014035014008,12,Copper (DSL/VDSL),50.0,10.0
060014035014009,11,Copper (DSL/VDSL),18.0,1.5
060014035014009,12,Copper (DSL/VDSL),100.0,20.0
060014035014011,11,Copper (DSL/VDSL),18.0,1.5
060014035014011,12,Copper (DSL/VDSL),100.0,20.0
060014035014012,11,Copper (DSL/VDSL),18.0,1.5
060014035014012,12,Copper (DSL/VDSL),100.0,20.0
060014035014012,50,Fiber to the Premises,1000.0,1000.0
060014035014013,11,Copper (DSL/VDSL),18.0,1.5
060014035014013,12,Copper (DSL/VDSL),50.0,10.0
060014035014013,50,Fiber to the Premises,1000.0,1000.0
060014035014014,11,Copper (DSL/VDSL),18.0,1.5
060014035014014,12,Copper (DSL/VDSL),75.0,20.0
060014035014014,50,Fiber to the Premises,1000.0,1000.0
060014035014015,11,Copper (DSL/VDSL),18.0,1.5
060014035014015,12,Copper (DSL/VDSL),50.0,10.0
060014035014016,10,Copper (DSL/VDSL),6.0,0.512
060014035014016,11,Copper (DSL/VDSL),18.0,1.5
060014035014016,12,Copper (DSL/VDSL),100.0,20.0
060014035014017,10,Copper (DSL/VDSL),3.0,0.384
060014035014017,11,Copper (DSL/VDSL),18.0,1.5
060014035014017,12,Copper (DSL/VDSL),100.0,20.0
060014035014018,11,Copper (DSL/VDSL),18.0,1.5
060014035014018,12,Copper (DSL/VDSL),100.0,20.0
060014035021001,11,Copper (DSL/VDSL),18.0,1.5
060014035021001,12,Copper (DSL/VDSL),100.0,20.0
060014035021001,50,Fiber to the Premises,1000.0,1000.0
060014035021002,10,Copper (DSL/VDSL),3.0,0.384
060014035021002,11,Copper (DSL/VDSL),18.0,1.5
060014035021002,12,Copper (DSL/VDSL),100.0,20.0
060014035021002,50,Fiber to the Premises,1000.0,1000.0
060014035021005,11,Copper (DSL/VDSL),18.0,1.5
060014035021005,12,Copper (DSL/VDSL),75.0,20.0
060014035022000,10,Copper (DSL/VDSL),1.5,0.256
060014035022000,11,Copper (DSL/VDSL),18.0,1.5
060014035022000,12,Copper (DSL/VDSL),50.0,10.0
060014035022000,50,Fiber to the Premises,1000.0,1000.0
060014035022001,10,Copper (DSL/VDSL),3.0,0.384
060014035022001,11,Copper (DSL/VDSL),18.0,1.5
060014035022001,12,Copper (DSL/VDSL),75.0,20.0
060014035022001,50,Fiber to the Premises,1000.0,1000.0
060014035022003,11,Copper (DSL/VDSL),18.0,1.5
060014035022003,12,Copper (DSL/VDSL),100.0,20.0
060014035022003,50,Fiber to the Premises,1000.0,1000.0
060014035022004,12,Copper (DSL/VDSL),50.0,10.0
060014035022004,50,Fiber to the Premises,1000.0,1000.0
060014035022005,10,Copper (DSL/VDSL),3.0,0.384
060014035022005,11,Copper (DSL/VDSL),18.0,1.5
060014035022005,12,Copper (DSL/VDSL),100.0,20.0
060014035022005,50,Fiber to the Premises,1000.0,1000.0
060014035022006,11,Copper (DSL/VDSL),18.0,1.5
060014035022006,12,Copper (DSL/VDSL),100.0,20.0
060014035022006,50,Fiber to the Premises,1000.0,1000.0
060014036001000,10,Copper (DSL/VDSL),3.0,0.384
060014036001000,11,Copper (DSL/VDSL),18.0,1.5
060014036001000,12,Copper (DSL/VDSL),100.0,20.0
060014036001001,11,Copper (DSL/VDSL),18.0,1.5
060014036001001,12,Copper (DSL/VDSL),100.0,20.0
060014036001002,10,Copper (DSL/VDSL),3.0,0.384
060014036001002,11,Copper (DSL/VDSL),18.0,1.5
060014036001002,12,Copper (DSL/VDSL),100.0,20.0
060014036002000,10,Copper (DSL/VDSL),0.768,0.256
060014036002000,11,Copper (DSL/VDSL),18.0,1.5
060014036002000,12,Copper (DSL/VDSL),100.0,20.0
060014036002001,10,Copper (DSL/VDSL),6.0,0.512
060014036002001,11,Copper (DSL/VDSL),18.0,1.5
060014036002001,12,Copper (DSL/VDSL),100.0,20.0
060014036002002,10,Copper (DSL/VDSL),3.0,0.384
060014036002002,11,Copper (DSL/VDSL),18.0,1.5
060014036002002,12,Copper (DSL/VDSL),100.0,20.0
060014036003003,10,Copper (DSL/VDSL),3.0,0.384
060014036003003,11,Copper (DSL/VDSL),18.0,1.5
060014036003003,12,Copper (DSL/VDSL),75.0,20.0
060014036003007,10,Copper (DSL/VDSL),3.0,0.384
060014036003007,11,Copper (DSL/VDSL),18.0,1.5
060014036003007,12,Copper (DSL/VDSL),100.0,20.0
060014036003008,10,Copper (DSL/VDSL),1.5,0.256
060014036003008,11,Copper (DSL/VDSL),18.0,1.5
060014036003008,12,Copper (DSL/VDSL),100.0,20.0
060014036003009,11,Copper (DSL/VDSL),18.0,1.5
060014036003009,12,Copper (DSL/VDSL),100.0,20.0
060014036003010,10,Copper (DSL/VDSL),3.0,0.384
060014036003010,11,Copper (DSL/VDSL),18.0,1.5
060014036003010,12,Copper (DSL/VDSL),100.0,20.0
060014037011000,10,Copper (DSL/VDSL),3.0,0.384
060014037011000,11,Copper (DSL/VDSL),18.0,1.5
060014037011000,12,Copper (DSL/VDSL),100.0,20.0
060014037011003,11,Copper (DSL/VDSL),18.0,1.5
060014037011003,12,Copper (DSL/VDSL),50.0,10.0
060014037011005,10,Copper (DSL/VDSL),1.5,0.256
060014037011005,11,Copper (DSL/VDSL),18.0,1.5
060014037012000,11,Copper (DSL/VDSL),18.0,1.5
060014037012000,12,Copper (DSL/VDSL),100.0,20.0
060014037012001,11,Copper (DSL/VDSL),18.0,1.5
060014037012001,12,Copper (DSL/VDSL),100.0,20.0
060014037012001,50,Fiber to the Premises,1000.0,1000.0
060014037012002,11,Copper (DSL/VDSL),18.0,1.5
060014037012002,12,Copper (DSL/VDSL),100.0,20.0
060014037012003,11,Copper (DSL/VDSL),18.0,1.5
060014037012003,12,Copper (DSL/VDSL),100.0,20.0
060014037021002,10,Copper (DSL/VDSL),3.0,0.384
060014037021002,11,Copper (DSL/VDSL),18.0,1.5
060014037021002,12,Copper (DSL/VDSL),100.0,20.0
060014037021003,11,Copper (DSL/VDSL),18.0,1.5
060014037021003,12,Copper (DSL/VDSL),100.0,20.0
060014037021004,11,Copper (DSL/VDSL),18.0,1.5
060014037021004,12,Copper (DSL/VDSL),100.0,20.0
060014037021005,11,Copper (DSL/VDSL),18.0,1.5
060014037021005,12,Copper (DSL/VDSL),100.0,20.0
060014037022000,10,Copper (DSL/VDSL),3.0,0.384
060014037022000,11,Copper (DSL/VDSL),18.0,1.5
060014037022000,12,Copper (DSL/VDSL),100.0,20.0
060014037022001,10,Copper (DSL/VDSL),3.0,0.384
060014037022001,11,Copper (DSL/VDSL),18.0,1.5
060014037022001,12,Copper (DSL/VDSL),100.0,20.0
060014037022002,11,Copper (DSL/VDSL),18.0,1.5
060014037022002,12,Copper (DSL/VDSL),100.0,20.0
060014037022004,10,Copper (DSL/VDSL),6.0,0.512
060014037022004,11,Copper (DSL/VDSL),10.0,1.0
060014037022005,10,Copper (DSL/VDSL),3.0,0.384
060014037022005,11,Copper (DSL/VDSL),10.0,1.0
060014037022008,11,Copper (DSL/VDSL),18.0,1.5
060014037022008,12,Copper (DSL/VDSL),50.0,10.0
060014038001000,11,Copper (DSL/VDSL),18.0,1.5
060014038001000,12,Copper (DSL/VDSL),75.0,20.0
060014038001000,50,Fiber to the Premises,1000.0,1000.0
060014038001001,50,Fiber to the Premises,1000.0,1000.0
060014038001002,12,Copper (DSL/VDSL),50.0,10.0
060014038001002,50,Fiber to the Premises,1000.0,1000.0
060014038001004,12,Copper (DSL/VDSL),50.0,10.0
060014038001004,50,Fiber to the Premises,1000.0,1000.0
060014038001005,12,Copper (DSL/VDSL),100.0,20.0
060014038001005,50,Fiber to the Premises,1000.0,1000.0
060014038001006,12,Copper (DSL/VDSL),50.0,10.0
060014038001006,50,Fiber to the Premises,1000.0,1000.0
060014038001007,12,Copper (DSL/VDSL),50.0,10.0
060014038001007,50,Fiber to the Premises,1000.0,1000.0
060014038001008,10,Copper (DSL/VDSL),1.5,0.256
060014038001008,12,Copper (DSL/VDSL),50.0,10.0
060014038001008,50,Fiber to the Premises,1000.0,1000.0
060014038002000,12,Copper (DSL/VDSL),100.0,20.0
060014038002000,50,Fiber to the Premises,1000.0,1000.0
060014038002001,12,Copper (DSL/VDSL),50.0,10.0
060014038002001,50,Fiber to the Premises,1000.0,1000.0
060014038002002,12,Copper (DSL/VDSL),50.0,10.0
060014038002002,50,Fiber to the Premises,1000.0,1000.0
060014038002003,12,Copper (DSL/VDSL),25.0,5.0
060014038002003,50,Fiber to the Premises,1000.0,1000.0
060014038002004,50,Fiber to the Premises,1000.0,1000.0
060014038002005,11,Copper (DSL/VDSL),18.0,1.5
060014038002005,12,Copper (DSL/VDSL),50.0,10.0
060014038002005,50,Fiber to the Premises,1000.0,1000.0
060014038002006,11,Copper (DSL/VDSL),18.0,1.5
060014038002006,12,Copper (DSL/VDSL),50.0,10.0
060014038002006,50,Fiber to the Premises,1000.0,1000.0
060014038002007,11,Copper (DSL/VDSL),18.0,1.5
060014038002007,12,Copper (DSL/VDSL),100.0,20.0
060014038002007,50,Fiber to the Premises,1000.0,1000.0
060014038003000,11,Copper (DSL/VDSL),18.0,1.5
060014038003000,12,Copper (DSL/VDSL),100.0,20.0
060014038003000,50,Fiber to the Premises,1000.0,1000.0
