zcta,BlockCode,TechCode,TechCategory,max_ad_down,max_ad_up
94501,060014271001001,11,Copper (DSL/VDSL),18.0,1.5
94501,060014271001001,12,Copper (DSL/VDSL),100.0,20.0
94501,060014271001003,11,Copper (DSL/VDSL),18.0,1.5
94501,060014271001003,12,Copper (DSL/VDSL),75.0,20.0
94501,060014271001004,10,Copper (DSL/VDSL),3.0,0.384
94501,060014271001004,11,Copper (DSL/VDSL),18.0,1.5
94501,060014271001004,12,Copper (DSL/VDSL),75.0,20.0
94501,060014271001005,11,Copper (DSL/VDSL),18.0,1.5
94501,060014271001005,12,Copper (DSL/VDSL),50.0,10.0
94501,060014271001007,10,Copper (DSL/VDSL),6.0,0.512
94501,060014271001007,11,Copper (DSL/VDSL),18.0,1.5
94501,060014271001007,12,Copper (DSL/VDSL),50.0,10.0
94501,060014271001007,50,Fiber to the Premises,1000.0,1000.0
94501,060014271001010,11,Copper (DSL/VDSL),18.0,1.5
94501,060014271001010,12,Copper (DSL/VDSL),50.0,10.0
94501,060014271001010,50,Fiber to the Premises,1000.0,1000.0
94501,060014271001013,11,Copper (DSL/VDSL),18.0,1.5
94501,060014271001013,12,Copper (DSL/VDSL),50.0,10.0
94501,060014271001016,11,Copper (DSL/VDSL),18.0,1.5
94501,060014271001016,12,Copper (DSL/VDSL),100.0,20.0
94501,060014271001016,50,Fiber to the Premises,1000.0,1000.0
94501,060014271001018,10,Copper (DSL/VDSL),1.5,0.256
94501,060014271001018,11,Copper (DSL/VDSL),18.0,1.5
94501,060014271001018,12,Copper (DSL/VDSL),50.0,10.0
94501,060014271001018,50,Fiber to the Premises,1000.0,1000.0
94501,060014271001021,10,Copper (DSL/VDSL),3.0,0.384
94501,060014271001021,50,Fiber to the Premises,1000.0,1000.0
94501,060014271001022,11,Copper (DSL/VDSL),18.0,1.5
94501,060014271001022,12,Copper (DSL/VDSL),100.0,20.0
94501,060014271001022,50,Fiber to the Premises,1000.0,1000.0
94501,060014271001024,10,Copper (DSL/VDSL),6.0,0.512
94501,060014271001024,11,Copper (DSL/VDSL),18.0,1.5
94501,060014271001024,12,Copper (DSL/VDSL),75.0,20.0
94501,060014271001024,50,Fiber to the Premises,1000.0,1000.0
94501,060014271001025,11,Copper (DSL/VDSL),18.0,1.5
94501,060014271001025,12,Copper (DSL/VDSL),75.0,20.0
94501,060014271001025,50,Fiber to the Premises,1000.0,1000.0
94501,060014271002000,11,Copper (DSL/VDSL),18.0,1.5
94501,060014271002000,12,Copper (DSL/VDSL),25.0,5.0
94501,060014271002000,50,Fiber to the Premises,1000.0,1000.0
94501,060014271002001,10,Copper (DSL/VDSL),1.5,0.256
94501,060014271002001,12,Copper (DSL/VDSL),25.0,5.0
94501,060014271002001,50,Fiber to the Premises,1000.0,1000.0
94501,060014271002002,12,Copper (DSL/VDSL),25.0,5.0
94501,060014271002002,50,Fiber to the Premises,1000.0,1000.0
94501,060014271002003,11,Copper (DSL/VDSL),12.0,1.5
94501,060014271002003,12,Copper (DSL/VDSL),25.0,5.0
94501,060014271002003,50,Fiber to the Premises,1000.0,1000.0
94501,060014271002004,12,Copper (DSL/VDSL),25.0,5.0
94501,060014271002004,50,Fiber to the Premises,1000.0,1000.0
94501,060014271002005,12,Copper (DSL/VDSL),25.0,5.0
94501,060014271002005,50,Fiber to the Premises,1000.0,1000.0
94501,060014271002006,11,Copper (DSL/VDSL),18.0,1.5
94501,060014271002006,12,Copper (DSL/VDSL),25.0,5.0
94501,060014271002006,50,Fiber to the Premises,1000.0,1000.0
94501,060014271002007,12,Copper (DSL/VDSL),50.0,10.0
94501,060014271002007,50,Fiber to the Premises,1000.0,1000.0
94501,060014271002008,11,Copper (DSL/VDSL),6.0,1.0
94501,060014271002008,12,Copper (DSL/VDSL),25.0,5.0
94501,060014271002008,50,Fiber to the Premises,1000.0,1000.0
94501,060014271002009,11,Copper (DSL/VDSL),18.0,1.5
94501,060014271002009,50,Fiber to the Premises,1000.0,1000.0
94501,060014271002010,11,Copper (DSL/VDSL),3.0,1.0
94501,060014271002010,12,Copper (DSL/VDSL),25.0,5.0
94501,060014271002010,50,Fiber to the Premises,1000.0,1000.0
94501,060014271002011,10,Copper (DSL/VDSL),1.5,0.256
94501,060014271002011,11,Copper (DSL/VDSL),3.0,1.0
94501,060014271002011,50,Fiber to the Premises,1000.0,1000.0
94501,060014271002012,12,Copper (DSL/VDSL),25.0,5.0
94501,060014271002012,50,Fiber to the Premises,1000.0,1000.0
94501,060014271002013,10,Copper (DSL/VDSL),3.0,0.384
94501,060014271002013,12,Copper (DSL/VDSL),50.0,10.0
94501,060014271002013,50,Fiber to the Premises,1000.0,1000.0
94501,060014271003001,11,Copper (DSL/VDSL),6.0,1.0
94501,060014271003001,12,Copper (DSL/VDSL),25.0,5.0
94501,060014271003001,50,Fiber to the Premises,1000.0,1000.0
94501,060014271003002,11,Copper (DSL/VDSL),18.0,1.5
94501,060014271003002,12,Copper (DSL/VDSL),25.0,5.0
94501,060014271003002,50,Fiber to the Premises,1000.0,1000.0
94501,060014271003003,12,Copper (DSL/VDSL),25.0,5.0
94501,060014271003003,50,Fiber to the Premises,1000.0,1000.0
94501,060014271003004,50,Fiber to the Premises,1000.0,1000.0
94501,060014271003005,12,Copper (DSL/VDSL),25.0,5.0
94501,060014271003005,50,Fiber to the Premises,1000.0,1000.0
94501,060014271003009,11,Copper (DSL/VDSL),12.0,1.5
94501,060014271003009,12,Copper (DSL/VDSL),25.0,5.0
94501,060014271003009,50,Fiber to the Premises,1000.0,1000.0
94501,060014271003012,10,Copper (DSL/VDSL),0.768,0.256
94501,060014271003012,11,Copper (DSL/VDSL),12.0,1.5
94501,060014271003012,50,Fiber to the Premises,1000.0,1000.0
94501,060014271003013,11,Copper (DSL/VDSL),12.0,1.5
94501,060014271003013,50,Fiber to the Premises,1000.0,1000.0
94501,060014271003017,11,Copper (DSL/VDSL),18.0,1.5
94501,060014271003017,12,Copper (DSL/VDSL),25.0,5.0
94501,060014271003017,50,Fiber to the Premises,1000.0,1000.0
94501,060014271003022,11,Copper (DSL/VDSL),18.0,1.5
94501,060014271003022,12,Copper (DSL/VDSL),25.0,5.0
94501,060014271003022,50,Fiber to the Premises,1000.0,1000.0
94501,060014271003023,11,Copper (DSL/VDSL),18.0,1.5
94501,060014271003023,12,Copper (DSL/VDSL),50.0,10.0
94501,060014271003023,50,Fiber to the Premises,1000.0,1000.0
94501,060014271003024,12,Copper (DSL/VDSL),75.0,20.0
94501,060014271003024,50,Fiber to the Premises,1000.0,1000.0
94501,060014272001001,11,Copper (DSL/VDSL),18.0,1.5
94501,060014272001001,12,Copper (DSL/VDSL),100.0,20.0
94501,060014272001001,50,Fiber to the Premises,1000.0,1000.0
94501,060014272001002,11,Copper (DSL/VDSL),18.0,1.5
94501,060014272001002,12,Copper (DSL/VDSL),100.0,20.0
94501,060014272001002,50,Fiber to the Premises,1000.0,1000.0
94501,060014272001003,11,Copper (DSL/VDSL),18.0,1.5
94501,060014272001003,12,Copper (DSL/VDSL),50.0,10.0
94501,060014272001003,50,Fiber to the Premises,1000.0,1000.0
94501,060014272001005,11,Copper (DSL/VDSL),18.0,1.5
94501,060014272001005,12,Copper (DSL/VDSL),100.0,20.0
94501,060014272001005,50,Fiber to the Premises,1000.0,1000.0
94501,060014272001006,11,Copper (DSL/VDSL),18.0,1.5
94501,060014272001006,12,Copper (DSL/VDSL),75.0,20.0
94501,060014272001006,50,Fiber to the Premises,1000.0,1000.0
94501,060014272001007,11,Copper (DSL/VDSL),18.0,1.5
94501,060014272001007,12,Copper (DSL/VDSL),100.0,20.0
94501,060014272001007,50,Fiber to the Premises,1000.0,1000.0
94501,060014272001009,10,Copper (DSL/VDSL),6.0,0.512
94501,060014272001009,11,Copper (DSL/VDSL),18.0,1.5
94501,060014272001009,12,Copper (DSL/VDSL),100.0,20.0
94501,060014272001009,50,Fiber to the Premises,1000.0,1000.0
94501,060014272001012,11,Copper (DSL/VDSL),18.0,1.5
94501,060014272001012,12,Copper (DSL/VDSL),25.0,5.0
94501,060014272001012,50,Fiber to the Premises,1000.0,1000.0
94501,060014272002000,11,Copper (DSL/VDSL),18.0,1.5
94501,060014272002000,12,Copper (DSL/VDSL),25.0,5.0
94501,060014272002000,50,Fiber to the Premises,1000.0,1000.0
94501,060014272002001,11,Copper (DSL/VDSL),18.0,1.5
94501,060014272002001,50,Fiber to the Premises,1000.0,1000.0
94501,060014272002002,10,Copper (DSL/VDSL),6.0,0.512
94501,060014272002002,11,Copper (DSL/VDSL),18.0,1.5
94501,060014272002002,50,Fiber to the Premises,1000.0,1000.0
94501,060014272002003,11,Copper (DSL/VDSL),18.0,1.5
94501,060014272002003,50,Fiber to the Premises,1000.0,1000.0
94501,060014272002005,10,Copper (DSL/VDSL),6.0,0.512
94501,060014272002005,11,Copper (DSL/VDSL),18.0,1.5
94501,060014272002005,50,Fiber to the Premises,1000.0,1000.0
94501,060014272002006,11,Copper (DSL/VDSL),18.0,1.5
94501,060014272002006,50,Fiber to the Premises,1000.0,1000.0
94501,060014272002009,11,Copper (DSL/VDSL),18.0,1.5
94501,060014272002009,12,Copper (DSL/VDSL),100.0,20.0
94501,060014272002009,50,Fiber to the Premises,1000.0,1000.0
94501,060014272002010,11,Copper (DSL/VDSL),18.0,1.5
94501,060014272002010,12,Copper (DSL/VDSL),100.0,20.0
94501,060014272002010,50,Fiber to the Premises,1000.0,1000.0
94501,060014272003000,11,Copper (DSL/VDSL),18.0,1.5
94501,060014272003000,12,Copper (DSL/VDSL),75.0,20.0
94501,060014272003000,50,Fiber to the Premises,1000.0,1000.0
94501,060014272003001,11,Copper (DSL/VDSL),18.0,1.5
94501,060014272003001,12,Copper (DSL/VDSL),75.0,20.0
94501,060014272003001,50,Fiber to the Premises,1000.0,1000.0
94501,060014272003002,11,Copper (DSL/VDSL),18.0,1.5
94501,060014272003002,12,Copper (DSL/VDSL),100.0,20.0
94501,060014272003002,50,Fiber to the Premises,1000.0,1000.0
94501,060014272003003,11,Copper (DSL/VDSL),18.0,1.5
94501,060014272003003,12,Copper (DSL/VDSL),100.0,20.0
94501,060014272003003,50,Fiber to the Premises,1000.0,1000.0
94501,060014272003004,12,Copper (DSL/VDSL),50.0,10.0
94501,060014272003004,50,Fiber to the Premises,1000.0,1000.0
94501,060014272003005,11,Copper (DSL/VDSL),18.0,1.5
94501,060014272003005,12,Copper (DSL/VDSL),100.0,20.0
94501,060014272003005,50,Fiber to the Premises,1000.0,1000.0
94501,060014272003006,11,Copper (DSL/VDSL),18.0,1.5
94501,060014272003006,12,Copper (DSL/VDSL),50.0,10.0
94501,060014272003006,50,Fiber to the Premises,1000.0,1000.0
94501,060014272003007,11,Copper (DSL/VDSL),10.0,1.0
94501,060014272003007,12,Copper (DSL/VDSL),50.0,10.0
94501,060014272003007,50,Fiber to the Premises,1000.0,1000.0
94501,060014272003012,11,Copper (DSL/VDSL),18.0,1.5
94501,060014272003012,12,Copper (DSL/VDSL),75.0,20.0
94501,060014272003012,50,Fiber to the Premises,1000.0,1000.0
94501,060014272003013,50,Fiber to the Premises,1000.0,1000.0
94501,060014272003014,12,Copper (DSL/VDSL),50.0,10.0
94501,060014272003014,50,Fiber to the Premises,1000.0,1000.0
94501,060014272003015,12,Copper (DSL/VDSL),50.0,10.0
94501,060014272003015,50,Fiber to the Premises,1000.0,1000.0
94501,060014272003016,50,Fiber to the Premises,1000.0,1000.0
94501,060014272003017,12,Copper (DSL/VDSL),100.0,20.0
94501,060014272003017,50,Fiber to the Premises,1000.0,1000.0
94501,060014272004000,10,Copper (DSL/VDSL),3.0,0.384
94501,060014272004000,11,Copper (DSL/VDSL),18.0,1.5
94501,060014272004000,12,Copper (DSL/VDSL),100.0,20.0
94501,060014272004000,50,Fiber to the Premises,1000.0,1000.0
94501,060014272004001,11,Copper (DSL/VDSL),18.0,1.5
94501,060014272004002,11,Copper (DSL/VDSL),18.0,1.5
94501,060014272004002,12,Copper (DSL/VDSL),50.0,10.0
94501,060014272004003,11,Copper (DSL/VDSL),18.0,1.5
94501,060014272004003,12,Copper (DSL/VDSL),50.0,10.0
94501,060014272004006,11,Copper (DSL/VDSL),18.0,1.5
94501,060014272004006,12,Copper (DSL/VDSL),75.0,20.0
94501,060014272004008,10,Copper (DSL/VDSL),3.0,0.384
94501,060014272004008,11,Copper (DSL/VDSL),18.0,1.5
94501,060014272004008,12,Copper (DSL/VDSL),100.0,20.0
94501,060014272004008,50,Fiber to the Premises,1000.0,1000.0
94501,060014272004010,11,Copper (DSL/VDSL),10.0,1.0
94501,060014272004010,50,Fiber to the Premises,1000.0,1000.0
94501,060014272004011,11,Copper (DSL/VDSL),18.0,1.5
94501,060014272004013,11,Copper (DSL/VDSL),18.0,1.5
94501,060014272004013,12,Copper (DSL/VDSL),100.0,20.0
94501,060014272004014,11,Copper (DSL/VDSL),18.0,1.5
94501,060014272004014,12,Copper (DSL/VDSL),100.0,20.0
94501,060014272004017,11,Copper (DSL/VDSL),18.0,1.5
94501,060014272004017,12,Copper (DSL/VDSL),50.0,10.0
94501,060014272004017,50,Fiber to the Premises,1000.0,1000.0
94501,060014272005000,11,Copper (DSL/VDSL),18.0,1.5
94501,060014272005000,12,Copper (DSL/VDSL),50.0,10.0
94501,060014272005001,11,Copper (DSL/VDSL),18.0,1.5
94501,060014272005001,12,Copper (DSL/VDSL),100.0,20.0
94501,060014272005007,10,Copper (DSL/VDSL),1.5,0.256
94501,060014272005007,11,Copper (DSL/VDSL),0.768,0.384
94501,060014273001000,12,Copper (DSL/VDSL),25.0,5.0
94501,060014273001000,50,Fiber to the Premises,1000.0,1000.0
94501,060014273001001,11,Copper (DSL/VDSL),6.0,1.0
94501,060014273001001,12,Copper (DSL/VDSL),25.0,5.0
94501,060014273001001,50,Fiber to the Premises,1000.0,1000.0
94501,060014273001002,11,Copper (DSL/VDSL),12.0,1.5
94501,060014273001002,12,Copper (DSL/VDSL),25.0,5.0
94501,060014273001002,50,Fiber to the Premises,1000.0,1000.0
94501,060014273001003,11,Copper (DSL/VDSL),18.0,1.5
94501,060014273001003,50,Fiber to the Premises,1000.0,1000.0
94501,060014273001006,10,Copper (DSL/VDSL),1.5,0.256
94501,060014273001006,11,Copper (DSL/VDSL),18.0,1.5
94501,060014273001006,12,Copper (DSL/VDSL),50.0,10.0
94501,060014273001006,50,Fiber to the Premises,1000.0,1000.0
94501,060014273001007,12,Copper (DSL/VDSL),25.0,5.0
94501,060014273001007,50,Fiber to the Premises,1000.0,1000.0
94501,060014273001010,11,Copper (DSL/VDSL),18.0,1.5
94501,060014273001010,12,Copper (DSL/VDSL),50.0,10.0
94501,060014273001010,50,Fiber to the Premises,1000.0,1000.0
94501,060014273001011,11,Copper (DSL/VDSL),5.0,1.0
94501,060014273001011,12,Copper (DSL/VDSL),75.0,20.0
94501,060014273001011,50,Fiber to the Premises,1000.0,1000.0
94501,060014273001012,11,Copper (DSL/VDSL),18.0,1.5
94501,060014273001012,12,Copper (DSL/VDSL),50.0,10.0
94501,060014273001012,50,Fiber to the Premises,1000.0,1000.0
94501,060014273001013,11,Copper (DSL/VDSL),18.0,1.5
94501,060014273001013,12,Copper (DSL/VDSL),100.0,20.0
94501,060014273001013,50,Fiber to the Premises,1000.0,1000.0
94501,060014273001014,11,Copper (DSL/VDSL),18.0,1.5
94501,060014273001014,12,Copper (DSL/VDSL),100.0,20.0
94501,060014273001014,50,Fiber to the Premises,1000.0,1000.0
94501,060014273002001,11,Copper (DSL/VDSL),18.0,1.5
94501,060014273002001,12,Copper (DSL/VDSL),50.0,10.0
94501,060014273002001,50,Fiber to the Premises,1000.0,1000.0
94501,060014273002004,10,Copper (DSL/VDSL),6.0,0.512
94501,060014273002004,11,Copper (DSL/VDSL),18.0,1.5
94501,060014273002004,12,Copper (DSL/VDSL),100.0,20.0
94501,060014273002004,50,Fiber to the Premises,1000.0,1000.0
94501,060014273002005,10,Copper (DSL/VDSL),6.0,0.512
94501,060014273002005,11,Copper (DSL/VDSL),18.0,1.5
94501,060014273002005,12,Copper (DSL/VDSL),25.0,5.0
94501,060014273002005,50,Fiber to the Premises,1000.0,1000.0
94501,060014273002008,11,Copper (DSL/VDSL),3.0,1.0
94501,060014273002009,11,Copper (DSL/VDSL),3.0,1.0
94501,060014273002010,10,Copper (DSL/VDSL),1.5,0.256
94501,060014273002010,11,Copper (DSL/VDSL),3.0,1.0
94501,060014273002011,11,Copper (DSL/VDSL),5.0,1.0
94501,060014273002012,10,Copper (DSL/VDSL),1.5,0.256
94501,060014273002012,11,Copper (DSL/VDSL),18.0,1.5
94501,060014273002012,12,Copper (DSL/VDSL),100.0,20.0
94501,060014273002012,50,Fiber to the Premises,1000.0,1000.0
94501,060014273002013,11,Copper (DSL/VDSL),18.0,1.5
94501,060014273002013,12,Copper (DSL/VDSL),100.0,20.0
94501,060014273002014,11,Copper (DSL/VDSL),3.0,1.0
94501,060014273002014,50,Fiber to the Premises,1000.0,1000.0
94501,060014273002017,50,Fiber to the Premises,1000.0,1000.0
94501,060014273002018,11,Copper (DSL/VDSL),0.768,0.384
94501,060014273002019,11,Copper (DSL/VDSL),0.768,0.384
94501,060014273002020,10,Copper (DSL/VDSL),3.0,0.384
94501,060014273002020,50,Fiber to the Premises,1000.0,1000.0
94501,060014273002021,50,Fiber to the Premises,1000.0,1000.0
94501,060014273002022,50,Fiber to the Premises,1000.0,1000.0
94501,060014273003000,11,Copper (DSL/VDSL),6.0,1.0
94501,060014273003000,12,Copper (DSL/VDSL),100.0,20.0
94501,060014273003000,50,Fiber to the Premises,1000.0,1000.0
94501,060014273003001,50,Fiber to the Premises,1000.0,1000.0
94501,060014273003002,11,Copper (DSL/VDSL),5.0,1.0
94501,060014273003002,50,Fiber to the Premises,1000.0,1000.0
94501,060014273003006,11,Copper (DSL/VDSL),3.0,1.0
94501,060014273003006,12,Copper (DSL/VDSL),25.0,5.0
94501,060014273003006,50,Fiber to the Premises,1000.0,1000.0
94501,060014273003007,11,Copper (DSL/VDSL),6.0,1.0
94501,060014273003007,50,Fiber to the Premises,1000.0,1000.0
94501,060014273003008,10,Copper (DSL/VDSL),3.0,0.384
94501,060014273003008,11,Copper (DSL/VDSL),3.0,1.0
94501,060014273003008,50,Fiber to the Premises,1000.0,1000.0
94501,060014273004000,50,Fiber to the Premises,1000.0,1000.0
94501,060014273004001,12,Copper (DSL/VDSL),50.0,10.0
94501,060014273004001,50,Fiber to the Premises,1000.0,1000.0
94501,060014273004002,12,Copper (DSL/VDSL),25.0,5.0
94501,060014273004002,50,Fiber to the Premises,1000.0,1000.0
94501,060014273004003,11,Copper (DSL/VDSL),18.0,1.5
94501,060014273004003,12,Copper (DSL/VDSL),50.0,10.0
